"CAINC1 County and MSA personal income summary: personal income, population, per capita personal income"
"CAINC1 County and MSA personal income summary: personal income, population, per capita personal income"
Metropolitan Statistical Area
GeoFips,GeoName,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
42540,"Scranton--Wilkes-Barre, PA (Metropolitan Statistical Area)",0.1,0.8,0.9,-0.1,0.1,0.3,-0.7,0.1,-0.1,-0.3,-0.8,-0.5,-0.5,-0.6,-0.6,-0.8,-0.2,-0.4,0.0,0.0,0.0,0.4,0.2,0.1,-0.3,-0.3,-0.5,-0.8,-0.6,-0.5,-0.6,-0.4,-0.3,0.0,0.0,0.2,0.2,0.4,0.3,0.2,0.2,0.3,0.3,-0.1,0.0,-0.2,-0.1,0.3,0.1,0.0,0.0,0.2,0.0,0.2
42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",1.3,0.0,-1.6,-0.3,1.8,1.8,1.1,1.6,2.8,3.1,3.6,2.2,1.2,0.5,1.3,1.9,1.9,2.4,3.0,2.8,3.4,2.0,2.3,1.8,1.2,1.5,1.5,2.1,2.1,1.4,1.1,1.3,0.8,0.5,0.8,1.2,1.8,1.5,1.5,1.8,1.0,1.6,1.6,1.5,1.8,1.8,2.1,1.8,1.3,1.0,1.1,-0.3,0.4,0.3
42680,"Sebastian-Vero Beach, FL (Metropolitan Statistical Area)",2.7,3.9,7.9,7.6,4.9,3.1,1.9,4.8,5.6,8.6,4.9,5.3,5.6,4.3,4.8,2.8,3.8,3.0,3.3,4.4,4.1,2.7,2.6,1.6,2.3,2.1,1.6,2.6,2.5,2.1,1.8,1.9,2.3,2.0,3.8,2.4,2.7,2.4,1.3,0.5,0.9,0.5,0.9,0.9,1.7,2.0,2.4,1.8,1.7,1.6,1.6,2.1,2.1,1.5
42700,"Sebring-Avon Park, FL (Metropolitan Statistical Area)",4.3,6.8,6.2,6.0,11.4,2.6,1.3,0.9,3.9,5.1,5.0,4.6,3.9,2.6,3.7,3.4,3.2,4.6,3.6,3.1,4.4,3.4,3.0,3.4,3.2,2.6,2.4,2.0,1.4,1.2,0.9,1.3,1.6,1.1,2.3,2.7,2.3,1.3,0.6,-0.6,-0.4,-0.6,-0.8,-0.6,0.0,1.1,1.3,1.2,0.1,0.9,0.3,1.9,2.3,1.9
43100,"Sheboygan, WI (Metropolitan Statistical Area)",1.2,0.4,0.5,1.3,1.2,0.4,-0.5,0.6,-0.2,0.4,0.2,-0.3,0.2,-0.2,0.5,0.0,0.0,0.3,0.7,1.0,1.1,0.6,0.9,1.0,1.3,1.5,1.0,0.7,0.4,0.1,0.6,0.3,0.2,0.2,0.4,0.5,0.3,0.4,0.4,-0.1,0.0,0.0,-0.2,0.2,0.5,0.4,0.1,0.3,0.3,0.3,0.3,-0.3,0.0,0.1
43300,"Sherman-Denison, TX (Metropolitan Statistical Area)",-0.1,-2.3,-4.6,0.2,2.6,3.9,2.2,0.0,0.8,3.2,3.0,1.1,0.8,0.8,1.3,1.2,2.1,-1.1,-0.5,0.3,-0.4,1.1,0.2,1.1,1.4,1.5,2.6,2.1,1.8,2.0,1.6,1.3,0.8,1.0,0.5,0.6,1.3,1.0,0.4,1.0,0.8,0.2,0.2,0.3,0.9,1.5,1.9,2.0,1.9,1.6,1.5,2.5,2.6,2.6
43340,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",0.5,1.2,1.3,0.7,0.9,2.3,1.5,0.7,0.9,1.1,1.6,1.2,1.6,0.9,0.5,0.9,0.6,-1.2,-1.6,-1.2,-1.9,-0.2,0.7,0.9,0.5,0.9,0.5,0.7,-0.3,0.5,0.4,0.0,0.1,0.1,0.9,0.7,1.7,0.2,0.5,0.6,1.3,1.0,0.9,-0.3,-0.4,-0.1,-0.5,-0.4,-0.7,-0.6,-0.7,-0.9,-1.0,-0.4
43420,"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",3.8,7.0,5.6,5.1,2.2,1.0,2.6,2.2,3.1,3.7,-0.1,2.2,0.4,0.6,2.3,0.3,3.2,2.8,-0.4,1.3,0.4,1.2,2.4,2.9,4.7,2.9,0.4,1.8,1.0,0.4,1.4,0.6,0.9,0.7,2.2,2.1,1.2,0.8,0.6,0.8,1.3,0.8,-1.0,-2.0,-1.9,-0.8,-0.7,-0.8,1.1,0.4,0.2,0.5,-0.5,-0.7
43580,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)",0.4,1.3,0.1,0.5,0.1,1.0,1.1,0.4,-1.4,-0.8,-0.7,0.3,-0.6,-0.7,-0.2,-0.9,-1.3,-1.0,0.7,-0.1,0.7,1.1,1.0,1.4,1.2,1.2,1.0,0.2,0.4,0.6,0.0,-0.5,-0.3,-0.3,-0.2,-0.9,0.4,0.3,0.4,1.0,1.0,0.5,0.0,0.3,0.3,0.4,0.4,-0.1,0.7,1.1,0.5,-0.3,-0.1,0.4
43620,"Sioux Falls, SD (Metropolitan Statistical Area)",0.5,0.7,0.8,0.7,0.9,0.8,1.6,1.4,0.4,1.4,2.9,0.0,1.2,1.6,2.1,1.3,-0.1,0.6,1.9,0.5,1.3,1.8,2.4,2.1,2.4,1.6,1.9,1.0,1.8,2.3,2.8,1.8,1.4,1.7,2.3,2.1,2.4,2.5,2.3,1.8,1.5,1.5,2.3,2.2,2.0,1.7,2.0,2.3,1.6,2.1,1.8,1.7,2.6,1.9
43780,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",1.1,-0.2,0.8,-0.1,-0.3,-0.1,-0.4,0.3,0.8,0.5,-0.2,-0.4,-0.7,-0.4,0.6,0.4,0.0,0.5,0.6,0.9,0.6,0.5,0.7,1.3,0.8,0.9,0.7,0.5,0.3,0.4,0.4,0.0,-0.1,0.0,0.1,0.1,0.2,0.3,0.4,-0.2,0.0,0.0,-0.1,0.2,0.3,0.1,0.5,0.2,0.3,0.3,-0.1,-0.1,0.0,0.2
43900,"Spartanburg, SC (Metropolitan Statistical Area)",1.7,2.1,3.2,1.8,1.4,1.1,-0.5,2.4,0.9,1.1,2.1,1.1,0.7,0.6,1.4,1.5,0.5,0.9,1.4,1.7,1.3,1.4,1.1,0.9,1.2,1.3,1.3,1.0,1.0,1.1,1.0,0.8,0.8,0.7,0.6,1.0,1.7,2.0,2.0,1.3,0.5,0.6,0.8,0.9,1.0,1.3,1.5,2.1,2.5,1.9,2.0,1.8,3.1,3.1
44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",4.7,2.6,1.1,1.9,2.1,0.8,1.7,1.6,2.7,2.2,2.8,1.2,0.3,0.4,1.3,0.6,-0.3,-0.2,-0.1,0.6,1.9,2.6,2.9,2.7,1.7,1.7,1.0,0.6,0.8,0.5,0.9,0.9,0.9,0.8,1.1,1.2,1.6,1.9,1.3,1.2,0.8,0.5,0.6,0.7,1.1,1.3,1.9,1.9,1.7,1.9,1.4,0.9,0.8,0.4
44100,"Springfield, IL (Metropolitan Statistical Area)",1.1,2.2,0.6,1.2,0.5,2.5,1.9,0.6,-0.3,-0.2,0.2,-0.2,-0.3,0.4,0.1,0.2,-0.4,0.1,0.5,0.2,0.5,1.4,1.6,1.5,1.3,0.2,0.3,-0.1,-0.1,-0.2,0.1,0.4,0.4,0.3,0.3,0.2,0.4,0.4,0.5,0.5,0.8,0.7,0.3,-0.1,0.1,-0.1,-0.3,-0.4,-0.5,-0.4,-0.4,-0.4,-0.6,-0.4
44140,"Springfield, MA (Metropolitan Statistical Area)",0.8,0.3,1.1,0.6,0.1,-0.1,-0.6,-0.4,-0.4,0.0,0.0,0.2,-0.7,0.2,0.2,0.1,0.2,1.2,1.3,1.0,0.3,-0.1,0.0,0.1,0.2,0.0,-0.1,0.2,0.1,0.2,0.3,0.0,0.5,0.5,0.1,0.1,0.1,0.1,0.2,0.1,0.4,0.5,0.2,0.2,0.3,-0.1,-0.1,-0.1,0.1,-0.3,-2.6,2.2,-0.4,-0.1
44180,"Springfield, MO (Metropolitan Statistical Area)",1.2,3.5,3.6,2.5,1.8,0.4,1.9,2.5,2.4,1.2,1.4,0.6,0.5,1.8,1.8,1.9,1.6,2.0,1.6,1.1,1.9,2.2,2.4,2.8,2.9,2.4,1.6,1.8,1.6,1.5,1.7,1.4,1.4,1.7,2.0,2.1,2.7,2.3,1.5,1.1,0.7,0.7,0.9,1.0,0.7,0.9,0.6,1.0,0.9,0.9,0.9,1.1,1.1,0.8
44220,"Springfield, OH (Metropolitan Statistical Area)",2.5,1.5,-1.3,-0.3,-1.0,-0.8,-1.9,-0.7,0.0,0.1,-0.4,-0.5,-1.1,-0.5,0.0,0.0,0.2,0.1,0.3,-0.2,-0.1,0.1,-0.1,-0.1,-0.1,0.0,-0.1,-0.6,-0.4,-0.4,-0.4,-0.6,-0.4,-1.0,-0.3,0.0,-0.5,-0.6,-0.3,-0.4,-0.3,-0.2,-0.3,-0.2,-0.1,-0.2,-0.6,0.0,0.2,-0.1,-0.3,-0.2,-0.6,-0.1
44300,"State College, PA (Metropolitan Statistical Area)",2.5,1.8,2.7,1.0,2.8,-0.4,2.3,2.6,-1.4,1.0,0.6,1.1,0.3,1.3,-0.7,1.0,1.0,1.5,0.8,1.3,2.6,1.0,1.1,1.6,0.7,0.8,1.6,0.6,-0.1,0.5,0.5,1.2,2.3,1.5,0.9,0.9,2.2,0.5,1.4,0.9,0.7,0.3,0.3,1.3,0.7,0.3,0.8,-0.1,0.0,-0.7,-0.6,0.0,-0.3,0.2
44420,"Staunton, VA (Metropolitan Statistical Area) *",0.6,2.4,0.9,-0.4,1.0,1.3,0.2,0.2,0.1,0.3,0.2,0.3,0.4,0.1,-0.1,0.1,0.5,1.6,1.4,1.6,1.6,1.0,1.0,1.1,1.1,1.4,1.3,0.9,0.8,1.2,0.9,0.4,0.8,1.0,1.1,1.2,1.9,1.2,0.6,0.1,-0.2,0.5,-0.2,0.6,0.4,0.6,0.8,1.0,0.9,0.6,0.9,0.3,0.5,0.5
44700,"Stockton, CA (Metropolitan Statistical Area)",2.4,1.6,1.4,1.2,0.9,1.0,2.6,1.0,3.7,1.7,3.5,3.2,3.3,3.3,3.4,4.3,3.5,3.5,2.6,2.1,3.7,1.8,1.5,1.2,1.2,1.1,1.3,1.4,1.6,2.3,2.8,4.1,3.0,2.9,2.6,2.2,0.9,0.8,0.5,0.9,1.4,1.2,0.9,0.5,1.5,1.7,1.6,1.6,1.4,1.4,1.0,1.0,0.8,0.8
44940,"Sumter, SC (Metropolitan Statistical Area)",-0.2,2.3,2.5,-1.2,0.1,2.3,0.7,1.0,0.6,1.1,0.6,1.6,1.3,0.5,1.6,1.5,1.4,1.2,0.6,1.9,-0.5,1.3,0.5,1.8,0.5,0.5,0.8,0.0,0.1,-0.2,0.2,0.1,0.7,0.0,0.9,0.1,0.1,0.2,0.8,0.4,0.4,-0.6,-0.1,-0.4,-0.3,-0.7,-0.1,-0.9,-0.5,-0.1,-0.8,-0.4,-0.7,0.2
45060,"Syracuse, NY (Metropolitan Statistical Area)",0.9,0.4,0.3,0.1,0.1,0.5,0.2,-0.1,-0.1,-0.3,-0.3,-0.3,0.0,0.4,0.5,0.6,-0.3,-0.3,0.4,0.8,1.0,0.6,0.4,0.3,-0.4,-0.5,-0.6,-0.8,-0.6,-0.2,-0.1,0.1,0.2,0.4,0.2,-0.2,0.0,0.1,0.4,0.3,0.4,0.1,0.0,0.4,0.0,-0.1,-0.3,-0.3,0.1,-0.1,-0.5,-0.3,-0.3,-0.3
45220,"Tallahassee, FL (Metropolitan Statistical Area)",2.7,4.2,5.2,4.5,4.3,-1.2,1.4,2.7,2.8,2.0,4.4,2.2,1.8,1.6,1.9,1.6,1.2,2.2,2.4,2.8,2.9,3.9,1.7,3.0,2.9,2.0,1.5,1.8,1.4,1.3,1.4,0.9,1.1,1.9,1.5,1.5,1.8,1.9,1.1,1.0,1.2,0.4,1.0,-0.7,0.5,0.5,0.2,1.1,0.2,0.6,0.7,0.7,0.7,0.4
45300,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",3.2,5.7,6.0,6.5,4.6,2.2,1.9,1.8,2.7,3.7,3.4,3.1,2.7,3.0,2.9,2.8,2.5,2.3,1.9,1.7,1.9,1.6,1.1,1.3,1.4,1.4,1.4,1.8,1.7,1.4,1.5,1.7,1.8,1.7,2.3,2.5,1.8,1.0,0.7,0.6,0.8,0.7,0.9,1.1,1.5,1.8,2.0,1.7,1.4,1.1,1.3,1.3,1.9,1.6
45460,"Terre Haute, IN (Metropolitan Statistical Area)",-0.2,0.9,-0.1,-0.3,-1.5,0.1,0.5,0.6,0.1,-0.1,1.2,-0.5,-0.3,-0.7,-0.6,-0.5,-0.8,-0.8,-0.6,-0.5,-0.4,0.3,0.7,0.9,0.2,0.6,0.5,0.1,-0.1,0.1,-0.2,-0.2,-0.2,0.3,-0.3,0.3,0.6,0.2,0.0,0.0,0.0,0.0,0.0,-0.3,-0.5,-0.5,-0.1,-0.2,-0.1,-0.3,-0.3,0.2,-0.1,0.2
45500,"Texarkana, TX-AR (Metropolitan Statistical Area)",3.6,1.6,0.1,-0.1,1.1,3.4,1.2,0.9,0.6,2.5,0.5,0.8,0.8,1.6,0.6,0.8,0.3,0.2,0.6,-0.6,0.5,0.6,0.7,1.1,1.0,0.6,1.1,0.4,0.3,0.5,0.1,-0.2,0.2,0.3,0.3,0.4,1.0,0.2,0.8,0.8,0.4,0.0,0.0,-0.1,-0.3,-0.1,0.1,-0.1,-0.2,-0.4,-0.3,-0.5,-0.4,-0.2
45540,"The Villages, FL (Metropolitan Statistical Area)",1.7,5.5,12.6,7.7,6.8,2.7,5.0,1.2,2.3,2.1,4.8,2.6,3.0,2.9,3.0,3.5,3.2,1.9,1.3,2.7,2.9,3.1,2.9,2.8,4.0,6.3,11.5,8.7,4.6,6.1,3.9,3.8,6.7,4.0,4.1,7.5,10.0,7.7,5.3,4.9,3.9,3.3,3.2,4.6,4.4,3.7,3.7,1.9,2.6,2.8,2.8,3.5,7.3,4.7
45780,"Toledo, OH (Metropolitan Statistical Area)",0.9,1.1,0.8,0.4,0.3,-0.2,-1.0,0.0,-0.3,0.6,0.2,0.0,-0.4,-0.5,-0.2,-0.1,0.3,0.1,0.6,-0.2,-0.1,0.0,0.2,0.0,0.0,0.1,0.0,0.2,0.1,0.0,0.0,0.1,0.0,0.1,-0.1,-0.2,-0.3,-0.1,-0.3,-0.2,-0.1,-0.1,-0.1,0.0,-0.1,-0.1,0.0,-0.1,-0.1,-0.1,-0.1,-0.6,-0.3,-0.1
45820,"Topeka, KS (Metropolitan Statistical Area)",0.8,0.5,2.1,-0.2,-4.1,0.5,1.3,0.7,0.7,0.6,1.2,0.1,0.2,0.4,0.2,-0.3,0.2,0.7,1.4,-0.2,0.4,0.9,0.7,1.0,1.1,0.7,0.5,0.5,0.6,0.1,0.5,0.1,0.1,0.4,0.4,0.5,0.3,0.5,0.5,0.6,0.8,0.3,0.0,-0.1,0.0,0.0,-0.1,0.0,-0.3,-0.1,-0.3,0.0,-0.4,0.2
45940,"Trenton-Princeton, NJ (Metropolitan Statistical Area)",-0.2,1.2,1.9,0.2,0.6,-0.5,-0.8,-0.5,0.1,-0.6,-0.7,-0.3,0.3,1.0,0.0,1.0,1.4,1.2,1.2,0.0,0.1,0.7,0.6,0.8,0.6,0.7,0.5,0.5,1.0,1.3,0.9,0.7,0.6,0.8,0.7,0.2,0.2,0.1,0.3,0.3,0.8,0.4,0.9,0.8,0.4,0.3,0.4,0.7,0.6,0.3,0.1,-1.1,-0.4,0.2
46060,"Tucson, AZ (Metropolitan Statistical Area)",3.2,6.8,7.2,5.2,3.5,3.6,2.6,2.5,2.9,5.2,2.4,3.1,2.8,2.5,1.7,1.8,3.1,3.0,2.5,1.1,0.7,1.6,2.7,3.1,3.5,3.1,2.0,1.9,1.9,1.9,2.3,1.3,1.7,1.3,1.7,2.1,2.2,1.6,1.2,0.8,0.6,0.5,0.3,0.3,0.6,0.3,0.6,0.8,0.9,1.0,1.0,0.4,0.8,0.5
46140,"Tulsa, OK (Metropolitan Statistical Area)",1.1,1.6,1.7,1.7,1.6,2.2,2.1,2.1,1.9,3.9,3.7,2.1,3.3,2.4,0.2,-0.2,0.3,-0.7,-1.6,-0.2,0.8,1.5,1.4,1.2,0.7,0.7,1.3,1.6,1.6,1.4,0.8,0.7,0.8,0.3,0.0,0.6,1.3,1.4,1.1,1.5,1.1,0.7,0.8,1.1,0.9,1.3,0.9,0.4,0.3,0.6,0.9,0.8,0.8,1.0
46220,"Tuscaloosa, AL (Metropolitan Statistical Area)",-3.3,1.7,1.9,1.5,1.4,0.7,1.4,0.9,2.0,0.7,1.0,0.6,-0.8,0.3,0.3,1.0,1.1,1.0,0.6,0.7,1.0,1.4,0.4,0.9,0.8,1.6,0.2,0.8,0.7,0.5,0.9,0.5,0.3,0.4,0.7,1.6,2.3,1.3,1.5,1.8,0.8,1.0,1.4,1.4,1.7,1.4,1.1,0.9,0.7,1.2,2.2,1.3,0.3,0.3
46300,"Twin Falls, ID (Metropolitan Statistical Area)",1.2,4.2,3.7,2.2,3.1,3.8,1.0,2.3,0.7,2.5,2.7,1.2,1.3,1.7,-0.3,-1.0,-0.9,-1.2,-0.1,-0.1,1.1,2.2,1.9,2.0,2.7,1.6,2.2,1.8,1.6,1.2,1.1,0.3,1.3,2.2,1.8,2.1,2.9,2.4,2.2,2.0,1.7,0.8,0.6,1.7,1.4,1.4,2.1,1.9,1.1,1.4,1.5,2.2,1.7,1.3
46340,"Tyler, TX (Metropolitan Statistical Area)",2.2,2.5,4.0,1.9,2.8,2.7,2.3,2.5,3.0,4.3,2.7,2.6,3.5,2.8,2.7,2.7,1.7,0.6,-0.1,-0.8,0.4,1.4,1.1,2.2,1.4,1.6,1.6,1.5,1.5,1.0,1.7,1.2,1.8,1.7,1.7,2.2,2.5,2.0,1.7,1.9,1.6,1.1,0.9,0.7,1.4,1.2,1.2,0.8,1.1,1.3,1.2,1.3,2.0,1.3
46520,"Urban Honolulu, HI (Metropolitan Statistical Area)",3.4,1.5,5.0,2.8,2.1,1.4,1.3,2.5,0.8,1.7,1.4,0.5,1.1,1.7,1.1,0.8,0.8,1.0,0.7,0.9,0.9,1.4,1.6,0.7,0.9,0.3,0.2,0.4,0.0,-0.9,-0.3,0.7,0.9,0.4,1.5,1.1,1.0,-0.2,0.9,1.0,1.5,1.7,1.6,1.3,0.6,0.9,0.6,-0.1,-0.1,-0.3,-0.6,-0.8,-0.9,-0.5
46540,"Utica-Rome, NY (Metropolitan Statistical Area)",0.1,0.8,0.1,-1.6,-1.2,-0.5,-1.0,-0.9,-0.4,-0.6,-1.1,-0.1,0.0,0.2,-0.1,-0.2,-0.8,-0.2,-0.3,0.2,0.3,0.7,0.3,-0.3,-0.5,-2.1,-1.8,-1.0,-0.7,-0.2,-0.1,-0.4,-0.2,0.1,0.2,-0.1,-0.1,0.2,0.0,0.0,0.1,-0.1,-0.1,-0.1,-0.3,-0.6,-0.3,-0.1,-0.2,-0.4,-0.6,-0.5,-0.6,-0.3
46660,"Valdosta, GA (Metropolitan Statistical Area)",1.2,3.8,3.6,2.1,1.9,0.1,1.7,2.0,-0.2,2.2,1.0,0.8,0.7,1.6,1.3,0.7,1.0,0.8,-0.1,0.8,1.2,1.6,1.6,3.8,2.2,1.9,1.9,1.7,1.3,1.4,1.0,0.0,1.3,0.4,2.1,1.6,2.3,1.3,3.0,2.1,1.7,1.4,1.5,-0.8,0.3,-0.1,0.8,0.6,0.5,1.0,0.6,0.4,0.5,1.0
46700,"Vallejo, CA (Metropolitan Statistical Area)",2.9,3.0,1.6,1.1,2.3,2.2,3.4,3.4,4.4,5.1,5.8,3.6,3.4,2.4,1.5,2.7,4.4,4.7,4.5,5.2,5.3,3.1,1.6,1.2,0.5,-0.2,0.6,1.2,1.8,2.4,2.4,1.8,1.0,0.0,0.2,-0.3,0.1,0.0,0.2,0.3,0.9,0.7,0.9,1.1,1.4,1.2,1.4,1.2,0.7,0.5,-0.1,-0.5,-0.4,0.1
47020,"Victoria, TX (Metropolitan Statistical Area)",-0.6,1.6,0.6,2.5,1.3,2.6,2.2,1.8,3.4,4.1,4.0,2.9,3.8,1.5,0.5,0.5,0.8,-1.5,-1.2,-0.8,1.2,1.5,1.8,1.6,1.5,1.1,1.3,0.8,1.6,0.9,0.2,0.6,0.1,0.2,0.0,-0.3,0.1,0.8,0.6,0.9,0.3,0.6,1.6,1.0,0.9,1.0,0.2,-0.5,-0.3,0.1,-0.1,-0.3,0.2,0.6
47220,"Vineland-Bridgeton, NJ (Metropolitan Statistical Area)",1.3,3.6,1.8,1.3,2.0,0.8,0.8,-0.1,-0.4,-0.5,-0.7,0.5,-0.2,-0.7,1.2,0.7,0.5,0.2,0.4,1.0,0.4,1.5,1.0,1.0,0.8,0.2,0.4,0.3,0.1,0.3,0.0,0.1,0.6,0.8,0.9,1.5,0.9,0.7,0.8,0.5,0.2,0.7,0.4,-0.2,0.4,-0.4,-0.6,-0.8,-0.1,-0.4,-1.1,-1.1,-0.5,0.6
47260,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area) *",1.3,1.2,0.1,2.0,1.7,0.7,1.1,1.6,1.1,-0.1,0.6,2.0,0.6,2.4,2.1,0.9,2.4,2.8,1.9,1.2,1.6,0.8,2.2,1.4,0.6,0.5,0.5,0.3,0.0,0.7,1.0,0.5,0.9,0.5,1.6,0.4,1.0,-0.1,0.0,0.3,0.7,0.5,0.8,0.5,0.7,0.4,0.3,0.3,0.3,0.5,0.5,0.2,0.0,0.1
47300,"Visalia, CA (Metropolitan Statistical Area)",1.9,2.6,1.8,2.1,2.4,3.2,2.8,3.1,3.2,2.9,3.1,2.5,2.4,2.8,2.3,2.5,2.1,2.1,2.2,2.1,3.2,3.1,2.5,2.2,1.9,0.7,0.7,1.2,1.4,1.3,1.1,1.2,1.7,2.4,2.4,2.4,1.7,1.7,1.7,1.8,1.4,1.0,0.8,0.7,0.7,0.5,0.6,0.8,0.6,0.4,0.8,0.7,0.1,0.3
47380,"Waco, TX (Metropolitan Statistical Area)",-2.0,1.5,2.1,1.7,1.8,-0.5,2.1,0.8,1.2,1.6,1.5,1.2,1.2,1.9,1.1,0.7,1.7,0.0,-0.1,0.6,1.0,1.0,0.8,1.5,2.1,1.0,1.5,0.9,0.8,0.7,1.0,0.4,0.5,0.9,1.1,0.6,0.7,0.8,0.9,1.1,1.8,0.8,0.5,0.7,0.7,0.9,0.9,1.6,0.9,1.1,1.1,1.0,0.8,1.0
47460,"Walla Walla, WA (Metropolitan Statistical Area)",4.4,0.2,0.9,-0.1,0.7,3.7,1.1,0.4,0.2,2.5,2.6,0.6,1.9,0.6,-0.6,-0.8,-0.6,-1.1,-0.6,1.9,0.8,3.3,1.7,2.7,1.7,0.9,0.7,0.5,0.3,0.4,0.7,-0.2,1.1,0.8,1.0,-0.1,0.2,0.2,0.8,1.4,1.4,1.1,0.0,0.3,0.5,0.9,0.4,1.2,0.4,0.7,0.6,-0.7,-0.6,-0.5
47580,"Warner Robins, GA (Metropolitan Statistical Area)",3.2,4.1,2.2,1.1,2.7,2.1,1.4,1.1,1.7,2.0,1.6,1.4,0.7,1.0,0.4,1.6,1.5,1.7,2.4,1.2,1.4,1.6,2.2,2.1,2.7,1.2,2.0,2.5,1.9,1.9,2.0,1.7,2.4,2.3,3.2,1.6,2.3,2.8,2.1,1.7,2.3,2.0,1.4,0.9,0.8,0.6,1.3,1.1,1.7,1.6,1.9,1.6,1.4,1.3
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area) *",2.1,1.7,2.2,0.6,0.4,0.8,0.6,0.2,0.9,0.2,0.7,1.7,1.2,1.5,2.1,2.2,2.5,2.6,2.5,1.9,1.3,1.5,1.5,1.4,1.4,1.2,1.4,1.4,1.5,1.9,2.1,2.2,1.7,1.4,1.5,1.4,0.9,1.0,1.3,1.9,2.1,2.0,1.8,1.5,1.3,1.1,1.0,1.1,0.7,0.8,0.2,0.0,0.1,0.6
47940,"Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)",1.5,0.3,-0.4,0.3,0.0,0.5,0.6,0.4,0.9,0.3,1.3,-0.2,-0.8,-0.9,-1.3,-2.7,-2.9,-2.0,-1.1,0.5,0.6,0.9,0.5,0.6,0.1,0.0,0.4,-0.1,0.3,0.1,0.1,-0.1,-0.6,-0.2,0.2,0.3,0.4,0.2,0.9,0.9,0.4,0.3,0.2,0.6,0.4,0.3,-0.4,-0.5,-0.2,-0.3,-0.1,-0.2,-0.2,0.3
48060,"Watertown-Fort Drum, NY (Metropolitan Statistical Area)",0.3,1.0,1.2,-0.5,-0.9,0.8,0.3,-0.4,-0.5,-0.5,-1.2,-0.6,-0.3,0.2,0.7,1.0,2.3,5.9,7.7,5.6,1.8,1.2,1.4,0.4,1.8,-1.3,-0.7,-1.3,-0.5,-0.4,-0.3,-0.3,-0.3,-0.8,-0.3,3.2,0.1,1.2,0.0,0.0,1.6,1.8,2.9,-0.7,0.3,-0.6,-2.1,0.9,-0.4,-1.2,-1.3,0.7,-1.2,-0.6
48140,"Wausau-Weston, WI (Metropolitan Statistical Area)",0.7,1.8,1.0,1.9,1.0,1.3,-0.1,2.1,1.3,1.4,1.1,-0.1,-0.1,-0.1,0.7,-0.1,-0.1,0.4,0.7,0.8,1.2,1.1,1.3,1.3,0.7,0.7,0.8,0.8,0.7,0.6,0.6,0.2,0.3,0.3,0.4,0.7,0.9,0.7,0.7,0.3,0.2,0.2,0.2,0.4,0.2,0.2,0.0,0.4,0.1,0.3,0.2,-0.2,0.1,0.4
48260,"Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)",0.7,0.4,-0.7,0.0,-0.9,0.8,-0.8,-0.5,-1.2,-0.2,1.1,-1.1,-0.6,-2.2,-1.4,-1.7,-1.9,-1.6,-1.1,-0.9,-1.1,-0.3,-0.6,-0.2,-0.5,-0.3,-0.9,-1.2,-1.4,-1.0,-1.2,-0.7,-0.7,-0.5,-0.7,-0.6,-0.9,-0.9,-0.2,-0.2,-0.3,-0.5,-0.5,-0.3,-0.4,-0.6,-1.1,-0.8,-0.8,-0.6,-0.8,-0.8,-1.3,-0.6
48300,"Wenatchee, WA (Metropolitan Statistical Area)",3.4,0.5,-0.3,0.5,2.1,2.1,2.8,3.0,1.9,1.0,2.0,2.1,0.9,2.0,2.0,1.6,0.4,0.5,2.4,2.0,1.8,3.0,2.9,2.9,3.2,3.3,2.0,1.7,1.8,1.6,1.0,0.0,0.4,0.9,1.3,1.4,1.7,1.5,1.2,1.5,1.5,0.6,0.8,0.5,0.8,1.6,1.4,1.0,0.9,1.1,0.8,1.1,0.5,0.4
48540,"Wheeling, WV-OH (Metropolitan Statistical Area)",0.6,2.0,-0.2,-0.3,-0.6,0.5,0.7,-0.4,-0.2,0.7,-0.6,-0.6,-1.0,-1.2,-1.8,-2.1,-2.5,-1.5,-1.5,-1.3,-1.7,-0.4,0.2,-0.1,-0.3,-0.9,0.5,-0.8,-0.3,-0.9,-0.9,-0.8,-0.2,-0.5,-0.3,-0.5,-0.2,-0.3,-0.4,-0.1,0.0,-0.3,-0.4,-0.3,-0.5,-0.4,-0.7,-1.0,-0.7,-0.6,-1.2,-0.9,-0.9,-0.8
